Status,Genres,Favorites,Popularity,Score,Chapters,Volumes,Ranked,link,Members,Authors,Serialization,Type,Published,name
 Publishing,"['Action', 'Comedy', 'Fantasy', 'Shonen']", 2, #5659," 6.90, "," Unknown
	"," Unknown
	", #11492,http://myanimelist.net/manga/75493/Fairy_Girls, 834,['BOKU'],Magazine Special, Manga," Nov  20, 2014 to ?",Fairy Girls 
 Publishing,"['Comedy', 'School', 'Slice of Life', 'Seinen']", 20, #5824," 7.75, "," Unknown
	"," Unknown
	", #1947,http://myanimelist.net/manga/13634/GA:_Geijutsuka_Art_Design_Class, 806,"['Kiyzki, Satoko']",Manga Time Kirara Carat, Manga, Sep 2006 to ?,GA: Geijutsuka Art Design Class 
 Finished,"['Hentai', 'Spernatral']", 0, #32963," 5.00, "," 9
	"," 1
	", #27006,http://myanimelist.net/manga/60237/Fairy_Force:_Ijigen_kara_no_Inryaku, 11,"['Takahama, Taro', 'Hazawa, Koichi']","
		None", Novel," Jul  4, 2006",Fairy Force: Ijigen kara no Inryaku 
 Finished,"['Comedy', 'Fantasy', 'Romance', 'Shojo']", 24, #1565," 7.11, "," 6
	"," 1
	", #8832,http://myanimelist.net/manga/3655/Gaba_Kawa," 3,057","['Takada, Rie']",Sho-Comi, Manga, 2006 to ?,Gaba Kawa 
 Finished,"
	  ", 0, #25452," 6.60, "," 3
	"," 1
	", #30715,http://myanimelist.net/manga/30967/Eastern_Eastern, 29,"['Osada, Y-Ko']","
		None", Manga, 2003,Eastern Eastern 
 Finished,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Josei']", 0, #34921," 10.00, "," 18
	"," 3
	", #19464,http://myanimelist.net/manga/87571/Easy_Writer, 7,"['Ozawa, Mari']",Kiss, Manga," Apr  10, 2000 to May  25, 2001",Easy Writer 
 Finished,"['Action', 'Fantasy', 'Spernatral']", 0, #31502," 0.00, "," Unknown
	"," 1
	", #22754,http://myanimelist.net/manga/76787/Earthlight_Wars:_Warenu_Shoujo_to_Semi_no_Ou, 13,"['Mtszka, Akira', 'Zinno']","
		None", Novel," Dec  20, 2010",Earthlight Wars: Warenu Shoujo to Semi no Ou 
 Finished,"['Historical', 'Military', 'Seinen']", 0, #33950," 6.50, "," Unknown
	"," 1
	", #22930,http://myanimelist.net/manga/76215/Raid_on_Tokyo, 9,"['Kobayashi, Motofmi']","
		None", Manga," Oct  30, 2008",Raid on Tokyo 
 Finished,"['Historical', 'Shonen']", 0, #23239," 7.11, "," Unknown
	"," 12
	", #34355,http://myanimelist.net/manga/14572/Raika, 39,"['Fjiwara, Kami']","
		None", Manga," Mar  25, 2000 to May 2001",Raika 
 Finished,"['Romance', 'Sci-Fi', 'Shojo', 'Shonen Ai']", 28, #4109," 7.56, "," 30
	"," 5
	", #3305,http://myanimelist.net/manga/753/Earthian," 1,221","['Koga, Yn']",Wings, Manga," Apr  5, 1988 to Jul  15, 1994",Earthian 
 Finished,"
	  ", 0, #13000," 7.91, "," 25
	"," 3
	", #25894,http://myanimelist.net/manga/64389/Rail_Wars!_Nihon_Kokuyuu_Tetsudou_Kouantai_-_The_Revolver, 205,"['Asakawa, Keiji', 'Toyoda, Takmi']",Blade Online, Manga," Nov  30, 2012 to Feb  16, 2015",Rail Wars! Nihon Kokuyuu Tetsudou Kouantai - The Revolver 
 Finished,"['Action', 'Mystery', 'Fantasy', 'Horror', 'Spernatral']", 11, #4023," 7.51, "," 36
	"," 9
	", #3741,http://myanimelist.net/manga/10230/Raiders," 1,242","['Park, Jin-Jn']",Daiwon, Manhwa, Not available,Raiders 
 Finished,"['Action', 'Comedy', 'Seinen']", 3, #3107," 7.33, "," 3
	"," Unknown
	", #5817,http://myanimelist.net/manga/3444/Raiden-18," 1,605","['Arakawa, Hirom']",Sunday Gene-X, Manga," Jul  19, 2005 to Dec  18, 2010",Raiden-18 
 Finished,"
	  ", 1, #10711," 6.92, "," 14
	"," 3
	", #11315,http://myanimelist.net/manga/15012/Railroad, 314,"['Yoon, Mi-Kyng']","
		None", Manhwa," Nov  29, 2004 to Aug  1, 2005",Railroad 
 Finished,"['Action', 'Shonen']", 0, #24719," 6.67, "," 3
	"," 1
	", #31216,http://myanimelist.net/manga/27643/Raimei_no_Zaji, 32,"['Krmada, Masami']",Shounen Jump (Weekly), Manga, 1983 to 1988,Raimei no Zaji 
 Publishing,"['Comedy', 'School', 'Slice of Life']", 1, #30156," 8.00, "," Unknown
	"," Unknown
	", #31471,http://myanimelist.net/manga/25729/Raika_Days, 16,['Mnko'],Manga Time Original, Manga," Aug  7, 2003 to ?",Raika Days 
 Publishing,"
	  ", 1, #11908," 8.43, "," Unknown
	"," Unknown
	", #25893,http://myanimelist.net/manga/64391/Rail_Wars!_Nihon_Kokuyuu_Tetsudou_Kouantai, 250,"['Toyoda, Takmi', 'Vania600']","
		None", Novel," Jan  16, 2012 to ?",Rail Wars! Nihon Kokuyuu Tetsudou Kouantai 
 Finished,"['Comedy', 'Ecchi', 'Romance', 'Harem', 'Slice of Life']", 0, #29569," 4.00, "," Unknown
	"," 3
	", #26130,http://myanimelist.net/manga/63495/Caf%C3%A9_to_Ore_no_Senpai, 17,"['Kyogok, Shin', 'Higchi, Tskasa']","
		None", Novel," Feb  25, 2011 to Oct  25, 2011",Café to Ore no Senpai 
 Finished,"['Comedy', 'Romance', 'Shojo']", 0, #15283," 6.63, "," 20
	"," 1
	", #14456,http://myanimelist.net/manga/60483/Caf%C3%A9-Caf%C3%A9, 135,"['Okamoto, Sator']",Sylph, Manga," Nov  22, 2010 to Feb  22, 2012",Café-Café 
 Finished,"
	  ", 0, #18095," 7.02, "," 7
	"," 1
	", #9930,http://myanimelist.net/manga/51229/Tada_Koishikute_Aitakute..., 83,"['Shnjo, Shske']",Comic Mujin, Manga," Dec  5, 2011 to Mar  5, 2013","Tada Koishikute, Aitakute... "
 Finished,"['Comedy', 'Shojo']", 0, #23009," 6.25, "," 8
	"," 1
	", #30671,http://myanimelist.net/manga/31299/Caf%C3%A9_Kichijouji_de_-_Niban_Senji, 40,"
		None","
		None", Manga," Nov  25, 2009",Café Kichijouji de - Niban Senji 
 Finished,"
	  ", 49, #1437," 7.93, "," 5
	"," 1
	", #1181,http://myanimelist.net/manga/2116/Caf%C3%A9_Latte_Rhapsody," 3,340","['Kawai, Toko']",Magazine Be x Boy, Manga, Jul 2008,Café Latte Rhapsody 
 Finished,"['Comedy', 'Yaoi']", 8, #1622," 7.44, "," 5
	"," 1
	", #4507,http://myanimelist.net/manga/11573/Caf%C3%A9_Relish_ni_Oide," 2,960","['Takatski, Nobor']",Daria, Manga, Apr 2008 to Dec 2008,Café Relish ni Oide 
 Publishing,"['Comedy', 'Drama', 'Romance']", 0, #12790," 6.95, "," Unknown
	"," Unknown
	", #10847,http://myanimelist.net/manga/59049/Caf%C3%A9_Velomano, 213,"['Gali', 'Lee, Heryng']",Young Champ, Manhwa, 2011 to ?,Café Velomano 
 Finished,"['Comedy', 'Romance', 'School', 'Shonen']", 0, #34975," 10.00, "," 114
	"," 12
	", #20533,http://myanimelist.net/manga/85653/Tadaima_Jugyouchuu!, 7,"['Okazaki, Tsgo']",Shounen Sunday, Manga," Oct  1, 1980 to Jan  26, 1983",Tadaima Jugyouchuu! 
 Finished,"
	  ", 0, #28597," 5.50, "," 10
	"," 1
	", #23387,http://myanimelist.net/manga/74583/Tadaima_Ninshinchuu!, 19,['Hindenbrg'],"
		None", Manga," Mar  27, 2007",Tadaima Ninshinchuu! 
 Finished,"['Romance', 'Slice of Life', 'Josei']", 0, #29197," 6.33, "," Unknown
	"," 2
	", #29056,http://myanimelist.net/manga/46952/D._Kissan_Tanpenshuu, 18,['D. Kissan'],Comic ZERO-SUM, Manga, 2010,D. Kissan Tanpenshuu 
 Finished,"['Action', 'Adventre', 'Fantasy', 'Shonen', 'Spernatral']", 121, #1576," 8.22, "," 8
	"," 3
	", #483,http://myanimelist.net/manga/9114/D.Gray-man:_Reverse," 3,040","['Hoshino, Katsra', 'Kizaki, Kaya']","
		None", Novel," May  30, 2005 to Dec  3, 2010",D.Gray-man: Reverse 
 Finished,"['Comedy', 'Fantasy', 'Romance', 'Shojo', 'Spernatral']"," 1,034", #149," 7.60, "," 77
	"," 15
	", #2978,http://myanimelist.net/manga/94/D.N.Angel," 18,845","['Sgisaki, Ykir']",Asuka (Monthly), Manga, 1997 to 2011,D.N.Angel 
 Finished,"['Romance', 'School', 'Slice of Life', 'Josei']", 16, #3932," 8.01, "," 4
	"," 1
	", #950,http://myanimelist.net/manga/9288/Tada_Kimi_wo_Aishiteru," 1,269","['Yoshino, Aki', 'Ichikawa, Takji']",Petit Comic, Manga, Sep 2006 to ?,"Tada, Kimi wo Aishiteru "
 Finished,"['School', 'Yaoi']", 0, #31348," 6.00, "," 5
	"," Unknown
	", #19048,http://myanimelist.net/manga/88236/Raimei_to_Futatsu_Hoshi, 13,"['Nekono, Mariko']",Magazine Be x Boy, Manga," Nov  7, 2014 to Mar  7, 2015",Raimei to Futatsu Hoshi 
 Publishing,"['Action', 'Adventre', 'Comedy', 'Demons', 'Shonen', 'Sper Power']"," 7,681", #9," 8.35, "," Unknown
	"," Unknown
	", #309,http://myanimelist.net/manga/24/D.Gray-man," 63,583","['Hoshino, Katsra']",Jump SQ, Manga," May  31, 2004 to ?",D.Gray-man 
 Finished,"['Action', 'Horror', 'Shonen', 'Spernatral']", 1, #10226," 6.85, "," 12
	"," 3
	", #12122,http://myanimelist.net/manga/52181/D.Y.N._Freaks, 343,"['Sora, Tokmo', 'Haganeya, Jin']",Dragon Age, Manga," Apr  9, 2013 to May  9, 2014",D.Y.N. Freaks 
 Finished,"['Fantasy', 'Shojo']", 1, #11846," 6.93, "," 6
	"," 1
	", #11158,http://myanimelist.net/manga/16150/JADE, 253,['Bikke'],Comic B's-LOG, Manga, Jul 2006 to Nov 2007,JADE 
 Finished,"
	  ", 0, #10614," 6.64, "," 5
	"," 1
	", #14394,http://myanimelist.net/manga/14101/Jail_Bird, 320,"['Ozawa, Nao']","
		None", Manga," Jul  11, 2001 to ?",Jail Bird 
 Publishing,"['Action', 'Fantasy', 'Spernatral']", 0, #30482," 0.00, "," Unknown
	"," Unknown
	", #24093,http://myanimelist.net/manga/71919/D9:_Seihitsu_no_Akuma_Sousha, 15,"['Kokonoka', 'Ueno, Yo']","
		None", Novel," Jan  10, 2014 to ?",D9: Seihitsu no Akuma Sousha 
 Finished,"['Hentai', 'Dojinshi']", 0, #20563," 5.18, "," Unknown
	"," 1
	", #32565,http://myanimelist.net/manga/21668/I_Love_UK, 57,['Rico'],"
		None", Doujinshi," Aug  15, 2010",I Love UK 
 Finished,"['Mystery', 'Shonen', 'Spernatral']", 0, #21750," 6.00, "," Unknown
	"," 1
	", #33983,http://myanimelist.net/manga/16238/Jagan_Tantei_Necro-san_no_Jikenbo, 48,"['Kinoshita, Sakra']",Comic Blade, Manga," Nov  25, 2008",Jagan Tantei Necro-san no Jikenbo 
 Finished,"['Psychological', 'Seinen']", 0, #10612," 7.08, "," 7
	"," 1
	", #9195,http://myanimelist.net/manga/15527/Jagan_wa_Gachirin_ni_Tobu, 320,"['Fjita, Kazhiro']",Gekkan! Spirits, Manga, 2007 to ?,Jagan wa Gachirin ni Tobu 
 Finished,"
	  ", 0, #14989," 6.86, "," 9
	"," 1
	", #12041,http://myanimelist.net/manga/22321/I_Love_Nee, 142,['Otone'],"
		None", Manga, 2007 to ?,I Love Nee 
 Finished,"['Romance', 'Shojo']", 0, #23863," 7.57, "," Unknown
	"," 6
	", #35101,http://myanimelist.net/manga/10591/I_Love_You, 36,"['Takase, Yka']",Ciao, Manga, Jan 1995 to Mar 1997,I Love You 
 Finished,"['Hentai', 'Romance']", 0, #32404," 4.00, "," Unknown
	"," 1
	", #32479,http://myanimelist.net/manga/21855/I_Love_You, 12,['Ble Blood'],"
		None", Manga, Jun 2001,I Love You 
 Finished,"
	  ", 0, #25580," 6.82, "," 1
	"," Unknown
	", #20890,http://myanimelist.net/manga/84157/I_Love_You._no_Tsutaekata, 28,"['Soji, Hog']",Comic X-Eros, One-shot," Nov  27, 2014",I Love You. no Tsutaekata 
 Finished,"['Drama', 'Romance', 'Shojo']", 1, #9620," 7.10, "," 28
	"," 4
	", #8862,http://myanimelist.net/manga/66193/I_Love_You_Baby, 383,"['Komori, Mikko']",Margaret, Manga," Jan  4, 2014 to Apr  4, 2015",I Love You Baby 
 Finished,"['School', 'Shonen Ai']", 0, #31291," 7.00, "," 4
	"," 1
	", #34365,http://myanimelist.net/manga/14526/I_LOVE_YOU_Nomi!!, 14,"['Fjiomi, Karen']",Ichibansuki, Manga," Feb  24, 1997 to Feb  24, 1998",I LOVE YOU Nomi!! 
 Finished,"['Comedy', 'Romance', 'School', 'Shojo Ai']", 0, #10258," 7.23, "," 5
	"," 1
	", #7047,http://myanimelist.net/manga/87501/I_Love_You_yori_Aishiteru, 341,['Kmicho'],"Hirari,", Manga," Jul  30, 2013 to Jul  30, 2014",I Love You yori Aishiteru 
 Finished,"['Comedy', 'Drama', 'Romance', 'School', 'Shojo', 'Vampire', 'Spernatral']", 0, #11594," 6.86, "," Unknown
	"," 10
	", #12022,http://myanimelist.net/manga/40065/I_Love_You_Vampire, 266,"['Hwang, Mi Ri']","
		None", Manhwa, 2012,"I Love You, Vampire "
 Finished,"
	  ", 0, #35229," 0.00, "," 6
	"," 1
	", #17788,http://myanimelist.net/manga/90527/Pamera_Pamla_no_Fushigi_na_Ichiza, 6,"['Kasai, Shinya', 'Poporcha']","
		None", Novel," May  22, 2004",Pamera Pamla no Fushigi na Ichiza 
 Finished,"['Romance', 'School', 'Shojo']", 0, #31463," 5.00, "," 5
	"," 1
	", #21836,http://myanimelist.net/manga/80433/Pan_ga_Nai_nara_Watashi_wo_Tabereba_Ii_no_ni, 13,"['Himekado, Rika']",Margaret, Manga," Dec  24, 2009 to Oct  20, 2010",Pan ga Nai nara Watashi wo Tabereba Ii no ni 
 Publishing,"['Action', 'Adventre', 'Fantasy', 'Spernatral']", 0, #26850," 0.00, "," Unknown
	"," Unknown
	", #25760,http://myanimelist.net/manga/65019/Panatea_Itan, 24,"['Rna', 'Takeoka, Hazki']","
		None", Novel," Oct  30, 2013 to ?",Panatea Itan 
 Finished,"
	  ", 0, #17911," 6.78, "," 6
	"," 1
	", #13019,http://myanimelist.net/manga/17826/Pandora, 86,"['Hagiwara, Kaor']","
		None", Manga, 2001,Pandora 
 Finished,"['Comedy', 'Fantasy', 'Romance']", 0, #30594," 0.00, "," Unknown
	"," 2
	", #26786,http://myanimelist.net/manga/61081/Pandora, 15,"['Nishino, Katsmi', 'Tsrgi, Hagane']","
		None", Novel," Jun  25, 2009 to Feb  25, 2010",Pandora 
 Finished,"['Comedy', 'Slice of Life']", 0, #28078," 5.33, "," Unknown
	"," 1
	", #35785,http://myanimelist.net/manga/5742/Panda_Love, 21,"['Matsmoto, Masahiko']","
		None", Manga, 1973,Panda Love 
 Finished,"
	  ", 1, #26752," 8.38, "," 1
	"," Unknown
	", #18189,http://myanimelist.net/manga/89836/Pandemonium, 24,['Napata'],Comic Kairaku-ten, One-shot," May  26, 2015",Pandemonium 
 Finished,"['Spernatral', 'Josei']", 0, #18665," 6.42, "," 10
	"," 1
	", #23540,http://myanimelist.net/manga/74057/Pandora, 76,"['Nem, Yoko']","
		None", Manga," Aug  7, 2010",Pandora 
 Finished,"['Fantasy', 'Seinen']", 3, #17299," 7.65, "," 12
	"," 2
	", #2554,http://myanimelist.net/manga/65021/Pandemonium:_Majutsushi_no_Mura, 95,"['Shibamoto, Sho']",Web Ikipara Comic, Manga," Jan  11, 2013 to Jan  31, 2014",Pandemonium: Majutsushi no Mura 
 Finished,"['Mystery', 'Drama', 'Fantasy', 'Romance', 'School', 'Shojo', 'Vampire', 'Spernatral']", 105, #2039," 7.98, "," 3
	"," 1
	", #1028,http://myanimelist.net/manga/10812/Vampire_Knight:_Noir_no_Wana," 2,399","['Hino, Matsri', 'Fjisaki, Ayna']","
		None", Novel," Oct  3, 2008",Vampire Knight: Noir no Wana 
